id,retailer,fascia,store_name,add_one,add_two,town,suburb,postcode,long_wgs,lat_wgs,bng_e,bng_n,pqi,open_date,size_band,county
1010004757,Tesco,Tesco Express,Tesco Croydon Saffron Square Express,Saffron Square,Wellsley Road,London,Croydon,CR9 2BY,-0.0993820383066474,51.37965818526162,532369.3815136467,166225.78815793677,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010014333,Iceland,Iceland,Iceland Selsdon,206 Addington Road,,London,Selsdon/South Croydon,CR2 8LD,-0.0618385239846582,51.343733591670215,535087.5698205653,162299.36964872526,Rooftop,,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010004752,Tesco,Tesco Express,Tesco Croydon South End Express,South End,Croydon,London,South Croydon,CR2 6EA,-0.0981702541441134,51.36351379980205,532500.2715139962,164432.70815163368,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010008295,The Co-operative Group,The Co-operative Food,Co-op Shirley London,225-227 Wickham Road,Shirley,London,Shirley,CR0 8TG,-0.0470474357003503,51.37536412295672,536024.0015229176,165843.99816339143,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010007004,Lidl,Lidl,Lidl Croydon London,76-78 Church Street,,London,Croydon,CR0 1RB,-0.103636614920124,51.37378148973621,532090.2115129426,165564.6281549933,Rooftop,,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010018688,Lidl,Lidl,Lidl Selhurst,119/123 Whitehorse Road,,London,Selhurst,CR0 2LG,-0.0967630126384463,51.38779096972316,532528.1591772321,167134.888734508,Rooftop,20209999.0,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010019302,Lidl,Lidl,Lidl Purley Way North,2 Trojan Way,,London,Beddington,CR0 4XL,-0.1198182940319525,51.37397175324233,530963.4558535756,165556.7830110063,Rooftop,20210805.0,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010003419,Sainsburys,Sainsburys Local,Sainsburys Addiscombe Local,261 Lower Addiscombe Road,,London,Addiscombe,CR0 6RD,-0.0718939552495533,51.38085677665901,534278.7415184967,166409.01816218265,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010021037,Marks and Spencer,Marks and Spencer,M&S Purley Way,330 Purley Way,,London,Waddon,CR0 4XJ,-0.1191391625712504,51.37202047171354,531016.2877700764,165341.0107611363,Rooftop,20230427.0,"30,138 ft2 > (2,800 m2)",Greater London
1010012748,Sainsburys,Sainsburys Local,Sainsburys Croydon Thorton Road Local,114-116 Thornton Road,,London,Thornton Heath,CR7 6BB,-0.1190814945534281,51.39175861604881,530963.991510045,167536.01816008845,Rooftop,20150899.0,"< 3,013 ft2 (280m2)",Greater London
1010015101,Budgens,Budgens,Budgens Waddon London,Purley Way Service Station,514 Purley Way,London,Waddon,CR0 4RE,-0.1186265145721252,51.36413080296472,531074.4775859748,164464.58774990082,Rooftop,20179999.0,"< 3,013 ft2 (280m2)",Greater London
1010019692,Tesco,Tesco Express,Tesco Croydon North End Road Express,77-81 North End Road,,London,Croydon,CR0 1TJ,-0.1014174501305607,51.376331253319805,532237.3191054934,165852.16070869472,Rooftop,20220699.0,"< 3,013 ft2 (280m2)",Greater London
1010014784,The Southern Co-operative,The Co-operative Food,Co-op Shirley Orchard Way,118-122 Orchard Way,,London,Monks Orchard,CR0 7NN,-0.0402035218824877,51.38596692154066,536468.7869018113,167035.73836757249,Rooftop,20179999.0,"< 3,013 ft2 (280m2)",Greater London
1010004750,Tesco,Tesco Express,Tesco Shirley Express,10-14 Bywood Avenue,Shirley,London,Monks Orchard,CR0 7RA,-0.0523024880542985,51.38857721324485,535619.2415218833,167303.5681679572,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010010926,Iceland,Iceland,Iceland Wallington,84 Woodcote Road,,London,Wallington,SM6 0LY,-0.1498631061930536,51.35852252255207,528915.7415048499,163785.61814252124,Rooftop,,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010013801,Aldi,Aldi,Aldi Coulsdon London,159 Brighton Road,,London,Coulsdon,CR5 2NH,-0.137721303055501,51.32094824702048,529867.1395073097,159628.72732915645,Rooftop,20150423.0,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010005039,Tesco,Tesco Express,Tesco Wembley High St Express,Retail Unit B 492-500 High Road,Wembley,London,Wembley,HA9 7BN,-0.2952843185329098,51.55332409867098,518287.0314764434,185203.1282017702,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010007134,Lidl,Lidl,Lidl Stanmore London,80-82 The Broadway,,London,Stanmore,HA7 4DU,-0.3085132549139419,51.61830135161552,517202.741473102,192407.778226763,Rooftop,,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010012635,Asda,Asda Supermarket,Asda Wealdstone Supermarket,35-40 High Street,,London,Wealdstone,HA3 7AE,-0.3355204061688958,51.59423488217841,515394.03146847966,189688.4682132008,Rooftop,20150799.0,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010009157,The Co-operative Group,The Co-operative Food,Co-op Northolt,52/58 Church Road,,London,Northolt,UB5 5AB,-0.373975757166926,51.54449115981858,512853.4136620638,184096.63608753023,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010010890,Iceland,Iceland,Iceland South Harrow,274-278 Northolt Road,,London,South Harrow,HA2 8EB,-0.3552997986560066,51.56366314201608,514100.4814652581,186257.6481979389,Rooftop,,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010019325,Aldi,Aldi,Aldi 330 Northolt Road,330 Northolt Rd,South Harrow,London,South Harrow,HA2 8EQ,-0.3567254547738469,51.562282259547466,514005.1172294712,186101.8626618032,Rooftop,20211021.0,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010005027,Tesco,Tesco Express,Tesco Harrow Pinner Rd Express,503 Pinner Road,Harrow,London,North Harrow,HA2 6EH,-0.3631423113569298,51.58823790533257,513495.7314634606,188978.35820702303,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010004868,Tesco,Tesco Express,Tesco Royal Victoria Dock Express,Unit B The Oxygen,Canning Town,London,Custom House,E16 1BL,0.0192125142477675,51.50834297284605,540227.7215332641,180756.17822581343,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010024298,Marks and Spencer,Marks and Spencer,M&S Leytonstone,"Leytonstone, 829-837 High Road",,London,Leytonstone,E11 1HH,0.0116054524084538,51.56912358670102,539513.9854607846,187500.5596533575,Rooftop,20250717.0,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010023409,Aldi,Aldi,"Aldi 829-837 High Road, Leytonstone",829-837 High Road,,London,Leytonstone,E11 1HH,0.0112679291043397,51.56915262443822,539490.5062611024,187503.1452911032,Rooftop,20241003.0,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010010886,Iceland,Iceland,Iceland Leytonstone,787 High Road,,London,Leytonstone,E11 4QS,0.010155559131493,51.567261053089766,539419.2015310018,187290.6782484596,Rooftop,,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010003476,Sainsburys,Sainsburys Local,Sainsburys Stratford Romford Road Local,165-167 Romford Road,,London,Forest Gate,E15 4JF,0.013179234238864,51.54405318314349,539699.791531808,184715.67823944817,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010020496,The Co-operative Group,The Co-operative Food,Co-op Barking Riverside Development,Fielders Crescent,,London,Creekmouth,IG11 0DS,0.1250017099191414,51.52348205514369,547519.7461688044,182647.4972653957,Rooftop,20229999.0,"< 3,013 ft2 (280m2)",Greater London
1010022430,Tesco,Tesco Express,Tesco Seven Kings Express,Cameron Road,,London,Seven Kings,IG3 8LG,0.0960940226085555,51.56419685518665,545384.717422016,187117.16308423987,Rooftop,20249999.0,"< 3,013 ft2 (280m2)",Greater London
1010005074,Tesco,Tesco Express,Tesco Ilford Ley St Express,284 Ley Street,Ilford,London,Seven Kings,IG2 7RX,0.0820500863561777,51.56343753434822,544413.7815435738,187004.91825647565,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010000205,Aldi,Aldi,Aldi Seven Kings London,High Road,Seven Kings,London,Seven Kings,IG3 8RS,0.1048117456297443,51.56519414709084,545985.7215474902,187245.41826019884,Rooftop,,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010014096,Asda,Asda Superstore,Asda Barking Superstore,Genoa Building,2 Short Blue Place,London,Barking,IG11 8FJ,0.077193095889008,51.537310295863975,544159.6687896465,184089.96837109764,Rooftop,20150999.0,"30,138 ft2 > (2,800 m2)",Greater London
1010022859,Morrisons,Morrisons Daily,Morrisons Daily Abbey Road,"Unit 1, Dustin Road",,London,Barking,IG11 7EX,0.073218906620037,51.53732984083962,543884.0057899668,184084.32333553984,Rooftop,20249999.0,"< 3,013 ft2 (280m2)",Greater London
1010005072,Tesco,Tesco Express,Tesco Ilford Cranbrook Rd Express,74-76 Cranbrook Road,,London,Ilford,IG1 4NH,0.0696371667883783,51.56093201102168,543561.3515414504,186701.87825381133,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010007148,Lidl,Lidl,Lidl Barking London,62-82 Ripple Road,Stag Island,London,Barking,IG11 7PH,0.081438216818281,51.53595033983774,544458.3615437825,183947.10824527903,Rooftop,,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010004219,Tesco,Tesco,Tesco Ilford Superstore (Barkingside),796 Cranbrook Road,Barkingside,London,Barkingside,IG6 1HY,0.0819163535420485,51.5860212822468,544333.0015432795,189515.998265606,Rooftop,,"15,069 < 30,138 ft2 (1,400 < 2,800 m2)",Greater London
1010010897,Iceland,Iceland,Iceland Ilford,60 High Road,,London,Ilford,IG1 1DL,0.0706474381824781,51.55820828149229,543639.9515416578,186400.9782528418,Rooftop,,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010005999,Tesco,Tesco Express Esso,Tesco Barking Esso Express,Ripple Road,Oldings Corner,London,Dagenham West,IG11 9BG,0.1055574905879137,51.533408628904496,546139.1615479792,183712.3382474621,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010014180,Lidl,Lidl,Lidl High Road Ilford London,High Road,,London,Ilford,IG1 1DE,0.0732305122362224,51.55910815558424,543816.1631673638,186506.1182170983,Rooftop,20179999.0,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010006185,Tesco,Tesco Extra,Tesco Beckton Extra Gallions Reach,1 Armada Way,Beckton,London,Beckton,E6 7FB,0.0755141330294765,51.51761396906815,544105.3715429571,181896.41823709325,Rooftop,,"30,138 ft2 > (2,800 m2)",Greater London
1010005076,Tesco,Tesco Express,Tesco Woodford Green Express,253-269 High Road,Woodford Green,London,South Woodford,IG8 9FB,0.0197861106170071,51.5999513098422,539986.1915322791,190944.30826302484,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010004220,Tesco,Tesco,Tesco Woodford Green Superstore,Southend Road,Woodford Green,London,Redbridge,IG8 8GE,0.0401532644029413,51.59211438763688,541421.0015359389,190111.998262546,Rooftop,,"15,069 < 30,138 ft2 (1,400 < 2,800 m2)",Greater London
1010004888,Tesco,Tesco Express,Tesco Upton Park Express,36-40 Barking Road,Upton Park,London,Upton Park,E6 1PU,0.0397858046211898,51.53033311806656,541587.1815366109,183241.0982374512,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010025034,Tesco,Tesco Express,Tesco Wanstead Flats Express,89 - 93 Aldersbrook Road Wanstead,,London,Aldersbrook,E12 5DG,0.042761072,51.55870081,541705.4442337996,186401.38584863924,Rooftop,20251120.0,"< 3,013 ft2 (280m2)",Greater London
1010004889,Tesco,Tesco Express,Tesco East Ham High St Express,189 High Street,East Ham,London,East Ham,E6 3PA,0.0570147591751323,51.52590907138527,542795.9915396576,182782.5982379717,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010002931,Sainsburys,Sainsburys,Sainsburys East Ham,2-10 Myrtle Road,,London,East Ham,E6 1HU,0.0526793592028591,51.53406390186695,542469.8215388131,183680.9782406814,Rooftop,,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010010798,Iceland,Iceland,Iceland 480-482 Barking Road Plaistow,480-482 Barking Road,,London,Plaistow,E13 8QB,0.0260707301242705,51.5237241509976,540656.2715342927,182479.738232948,Rooftop,,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010001942,Marks and Spencer,Marks and Spencer Simply Food,M&S South Woodford SF,George Lane,,London,South Woodford,E18 1AY,0.0241677994437364,51.59415671295761,540307.4815331197,190308.328261254,Rooftop,,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010001990,Marks and Spencer,Marks and Spencer Simply Food,M&S Surbiton Ik SF,78 Victoria Road,,London,Surbiton,KT6 4NS,-0.3054275131676981,51.39253551925989,517997.601476451,167306.2581348127,Rooftop,,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010022049,Morrisons,Morrisons Daily,Morrisons Daily Chessington North Parade,16-18 North Parade,,London,Chessington,KT9 1QF,-0.2986163785973665,51.36422204732968,518544.5163697334,164168.6762658017,Rooftop,20249999.0,"< 3,013 ft2 (280m2)",Greater London
1010007168,Lidl,Lidl,Lidl New Malden London,31-35 Blagdon Road,,London,New Malden,KT3 4AH,-0.2538309525681895,51.4002798340444,521566.7115170222,168251.68819505343,Rooftop,,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010015200,Sainsburys,Sainsburys Local,Sainsburys Kingston Penryhn Road Local,77 Penrhyn Road,,London,Kingston Upon Thames,KT1 2EQ,-0.3042648747992364,51.4022277515879,518053.555476567,168385.94243889535,Rooftop,20179999.0,"< 3,013 ft2 (280m2)",Greater London
1010003029,Sainsburys,Sainsburys,Sainsburys Kingston,6-12 Eden Walk,Kingston Upon Thames,London,Kingston Upon Thames,KT1 1BU,-0.3034057694428543,51.40971130175297,518094.0491660867,169219.52615354955,Rooftop,,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010015677,The Co-operative Group,The Co-operative Food,Co-op Kingston Lower Marsh Lane,Lower Marsh Lane,,London,Berrylands,KT1 3BJ,-0.2945851265062845,51.40125417503982,518729.363183614,168293.29712805734,Rooftop,20199999.0,"< 3,013 ft2 (280m2)",Greater London
1010022037,Marks and Spencer,Marks and Spencer Food Outlet,M&S New Malden Food,53-59 High Street,,London,New Malden,KT3 4EZ,-0.2565496465140847,51.4019013619854,521373.3129216063,168427.50614014018,Rooftop,20240208.0,"< 3,013 ft2 (280m2)",Greater London
1010015832,Budgens,Budgens,Budgens Kingston Esso Service Station,Shannon Corner,,London,West Barnes,KT3 6HF,-0.2436320250736236,51.39869254672741,522280.3679053447,168092.12593488098,Rooftop,20199999.0,"< 3,013 ft2 (280m2)",Greater London
1010016163,Lidl,Lidl,Lidl Fulwell South Road,50 South Road,,London,Fulwell,TW2 5NT,-0.3504720320603426,51.435532070136105,514756.1788965669,172016.20592392632,Rooftop,20209999.0,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010003309,Sainsburys,Sainsburys,Sainsburys Hampton,30 Tangley Park Road,,London,Hampton,TW12 3YH,-0.3775999689777246,51.42643982451397,512893.0014628354,170962.99813868507,Rooftop,,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010015788,The Co-operative Group,The Co-operative Food,Co-op Twickenham - Hampton Road,224-230 Hampton Road,,London,Twickenham,TW2 5NJ,-0.3509624149171679,51.43627075506774,514720.2453802951,172097.58425190713,Rooftop,20199999.0,"< 3,013 ft2 (280m2)",Greater London
1010014001,Sainsburys,Sainsburys Local,Sainsburys Teddington High Street Local,196 High Street Teddington,,London,Teddington,TW11 8HU,-0.3257845045720897,51.4275874603001,516492.30147236335,171171.6481462429,Rooftop,20169999.0,"< 3,013 ft2 (280m2)",Greater London
1010003932,Sainsburys,Sainsburys Local,Sainsburys Hampton Hill Local,68-78 High Street,Hampton Hill,London,Hampton Hill,TW12 1NH,-0.3558009002585058,51.42675475442582,514407.69146685424,171031.79814179742,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010005817,Tesco,Tesco Express,Tesco Richmond Express,185 Ashburnham Road,Ham,London,Ham,TW10 7NR,-0.3207768742143014,51.43661256564826,516817.421473184,172183.24815060012,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010001611,Marks and Spencer,Marks and Spencer,M&S Richmond,13 George Street,,London,Richmond,TW9 1JY,-0.3054831093535252,51.45992294637602,517820.4414757269,174799.948162177,Rooftop,,"15,069 < 30,138 ft2 (1,400 < 2,800 m2)",Greater London
1010003939,Sainsburys,Sainsburys Local,Sainsburys Richmond Station Local,27D-27E The Quadrant,,London,Richmond,TW9 1DN,-0.3020780315241082,51.46285421637492,518049.4314763167,175131.39816383447,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010005823,Tesco,Tesco Express,Tesco Twickenham Express,166 Heath Road,Twickenham,London,Twickenham,TW1 4BW,-0.3379903674390067,51.44537098068544,515598.911469927,173129.948151814,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010002066,Marks and Spencer,Marks and Spencer Simply Food,M&S Teddington SF,99-107 High Street,,London,Teddington,TW11 8HG,-0.3291366184529363,51.42755480875096,516259.35147174855,171162.6981457718,Rooftop,,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010022019,Cook,Cook,Cook Teddington,156 High Street,,London,Teddington,TW11 8HZ,-0.3272991952848369,51.42736544608661,516387.5665517624,171144.55435082392,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010006813,Waitrose,Waitrose,Waitrose Biggin Hill,168 Main Road,BIGGIN HILL,Biggin Hill,,TN16 3BB,0.0367386180209256,51.3089903023324,542060.0015380149,158621.99814847347,Rooftop,,"15,069 < 30,138 ft2 (1,400 < 2,800 m2)",Greater London
1010005732,Tesco,Tesco Express,Tesco Streatham High St Express,42-50 Streatham High Street,Streatham,London,Streatham,SW16 1DA,-0.1280665947137914,51.436961294305824,530210.491508019,172546.63817706634,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010007411,Lidl,Lidl,Lidl Streatham London,222-224 Streatham High Road,Streatham,London,Streatham,SW16 1BB,-0.1297731986428517,51.43109494776154,530108.5315077732,171891.2581744616,Rooftop,,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010015036,Marks and Spencer,Marks and Spencer Foodhall,M&S Streatham High Road Foodhall,352 Streatham High Road,,London,Streatham,SW16 6HP,-0.131324676981681,51.42568453702745,530016.0310075495,171286.85727207153,Rooftop,20171025.0,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010024056,Spar,Spar PFS,EG - OTM - Streatham,275 Streatham Common S,,London,Streatham,SW16 3NN,-0.1275139841627522,51.41968168503918,530298.0063218559,170626.0914630986,Rooftop,20259999.0,"< 3,013 ft2 (280m2)",Greater London
1010014367,Budgens,Budgens,Budgens MFG Streatham,120 Leigham Court Road,,London,Streatham,SW16 2RW,-0.1172613376437172,51.43271212778918,530973.6238654589,172093.36679443304,Rooftop,20179999.0,"< 3,013 ft2 (280m2)",Greater London
1010014886,Lidl,Lidl,Lidl West Norwood London,Beulah Hill,,London,West Norwood,SE19 3HD,-0.1065232655598618,51.42215372609895,531750.3542119961,170938.48937403795,Rooftop,20190919.0,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010015218,Budgens,Budgens,Budgens Westow Hill London,63-65 Westow Hill,,London,Gipsy Hill,SE19 1TS,-0.0798919118292026,51.419849812609904,533608.5977167374,170730.4730767418,Rooftop,20179999.0,"< 3,013 ft2 (280m2)",Greater London
1010006094,Tesco,Tesco Express Esso,Tesco Tooting Balham High Rd Esso Express,219 Balham High Road,Tooting,London,Balham,SW17 7BQ,-0.1559009182028695,51.4388182962245,528270.7415030295,172704.07817401458,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010005736,Tesco,Tesco Express,Tesco Tooting Upper Tooting Rd Express,130 Upper Tooting Road,Tooting,London,Upper Tooting,SW17 7EN,-0.1640299769186332,51.43278355172718,527722.5915016348,172018.80817047152,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010005729,Tesco,Tesco Express,Tesco East Sheen Express,385-387 Upper Richmond Road,East Sheen,London,East Sheen,SW14 7NX,-0.2679448736965064,51.46430082161103,520416.6614825305,175347.7881690751,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
