GLUID,Retailer,Fascia,StoreName,Add1,Add2,Town,Locality,Postcode,LongWGS84,LatWGS84,EastingBNG,NorthingBNG,PQIflag,OpenDate
1010003970,Sainsburys,Sainsburys Local,Hammersmith King Street Local,383 King Street,,London,Ravenscourt Park,W69NJ,-0.243565,51.4933,522031.42,178618.9,1,
1010003971,Sainsburys,Sainsburys Local,London Boston Manor Local,Boston Road,,London,Hanwell,W72DG,-0.325563,51.4969,516330.24,178885.83,1,
1010003972,Sainsburys,Sainsburys Local,Kensington Church Street Local,61-65 Kensington Church Street,,London,Kensington,W84BA,-0.193529,51.5041,525475.08,179904.42,1,
1010003973,Sainsburys,Sainsburys Local,Westbourne Park Harrow Road Local,478 Harrow Road,,London,Maida Hill,W93RU,-0.200983,51.5241,524903.09,182115.72,1,
1010003981,Sainsburys,Sainsburys Local,Bloomsbury Southampton Row Local,Victoria House,Southampton Row,London,Bloomsbury,WC1B4DA,-0.121807,51.5193,530409.13,181719.98,1,
1010003982,Sainsburys,Sainsburys Local,Bloomsbury Brunswick Centre Local,Unit 5 Brunswick Centre,,London,Bloomsbury,WC1N1BS,-0.123156,51.5237,530302.86,182212.2,1,
1010003983,Sainsburys,Sainsburys Local,Mid City Place Local,71 High Holborn,,London,Holborn,WC1V6EA,-0.115859,51.5181,530825.22,181597.15,1,
1010003984,Sainsburys,Sainsburys Local,Holborn,129-133 Kingsway,,London,Holborn,WC2B6NH,-0.120592,51.5174,530498.85,181510.86,1,
1010003985,Sainsburys,Sainsburys Local,Westminster The Strand Local,36-37 Strand,,London,Charing Cross,WC2N5HY,-0.123936,51.5091,530290.52,180581.94,1,
1010004041,Tesco,Tesco,Bromley Superstore,Homesdale Road,Bromley,London,Widmore,BR12UE,0.031644,51.4,541423.0,168735.0,1,
1010004042,Tesco,Tesco,Beckenham Elmers End Superstore,Croydon Road,Beckenham,London,Elmers End,BR34AA,-0.050215,51.3966,535739.0,168211.0,1,
1010004113,Tesco,Tesco,Thornton Heath Superstore,32 Brigstock Road,Thornton Heath,London,Thornton Heath,CR78RX,-0.099614,51.399,532295.86,168387.02,1,
1010004125,Tesco,Tesco,Sidcup Superstore,Edgington Way,Sidcup,London,Foots Cray,DA145BN,0.122668,51.4125,547713.82,170306.53,1,
1010004126,Tesco,Tesco,Welling Superstore,Welling High Street,,London,Welling,DA161TH,0.109899,51.4616,546668.73,175737.22,1,
1010004153,Tesco,Tesco,Leytonstone Superstore,Gainsborough Road,Leytonstone,London,Leytonstone,E111HT,0.013869,51.5718,539661.0,187805.0,1,
1010004154,Tesco,Tesco,Bromley By Bow Superstore,Hancock Road,Bow,London,Bromley-by-Bow,E33DA,-0.009744,51.5265,538161.61,182731.04,1,
1010004155,Tesco,Tesco,Hackney Superstore,55 Morning Lane,Hackney,London,Hackney,E96ND,-0.052725,51.5469,535120.08,184912.5,1,
1010004166,Tesco,Tesco,Enfield Southbury Road Superstore,Savoy Parade,Southbury Road,London,Enfield Town,EN11RT,-0.076754,51.651,533149.51,196443.52,1,
1010004200,Tesco,Tesco,Harrow Station Road Superstore,Station Road,Harrow,London,Greenhill,HA12TU,-0.333629,51.5863,515544.0,188810.0,1,
1010004201,Tesco,Tesco,Pinner Superstore,1 Ash Hill Drive,Pinner,London,Pinner Green,HA52AG,-0.395432,51.5969,511236.51,189902.77,1,
1010004218,Tesco,Tesco,Barking Superstore,Highbridge Road,Barking,London,Wallend,IG117BS,0.070826,51.5364,543719.3,183977.24,1,
1010004219,Tesco,Tesco,Ilford Superstore,796 Cranbrook Road,Barkingside,London,Barkingside,IG61HY,0.08194,51.586,544333.0,189516.0,1,
1010004220,Tesco,Tesco,Woodford Green Superstore,Southend Road,Woodford Green,London,Redbridge,IG88GE,0.040177,51.5921,541421.0,190112.0,1,
1010004287,Tesco,Tesco,South Tottenham Superstore,230 High Road,South Tottenham,London,South Tottenham,N154AJ,-0.071346,51.5847,533718.0,189088.0,1,
1010004288,Tesco,Tesco,Finchley Superstore,21-29 Ballards Lane,Finchley,London,Finchley Church End,N31XP,-0.192156,51.6032,525298.0,190926.0,1,
1010004310,Tesco,Tesco,Brent Cross Hendon Way Superstore,Tilling Road,Cricklewood,London,Brent Cross,NW21LZ,-0.214793,51.5742,523809.02,187667.89,1,
1010004353,Tesco,Tesco,Hornchurch Superstore,Airfield Way,Hornchurch,London,Elm Park,RM125AF,0.208315,51.5437,553229.0,185077.0,1,
1010004370,Tesco,Tesco,Kennington Superstore,Kennington Lane,Kennington,London,Kennington,SE115QU,-0.115379,51.4865,530949.0,178086.0,1,
1010004371,Tesco,Tesco,Lewisham Superstore,290 Lewisham Road,,London,Lewisham,SE137PY,-0.012547,51.4663,538149.0,176031.0,1,
1010004372,Tesco,Tesco,Southwark Superstore,107 Dunton Road,Southwark,London,Bermondsey,SE15HG,-0.076035,51.4888,533673.91,178406.52,1,
1010004373,Tesco,Tesco,Catford Superstore,18-21 Winslade Way,Catford,London,Catford,SE64JU,-0.021873,51.4464,537561.07,173799.09,1,
1010004395,Tesco,Tesco,Brixton Superstore,13 Acre Lane,Brixton,London,Brixton,SW25RS,-0.119574,51.4598,530734.0,175108.03,1,
1010004396,Tesco,Tesco,Clapham Superstore,South London Hospital,Clapham,London,Clapham,SW49DE,-0.146398,51.4529,528890.0,174296.0,1,
1010004425,Tesco,Tesco,Feltham Superstore,98 High Street,Feltham,London,Feltham,TW134EX,-0.41319,51.4437,510376.19,172832.53,1,
1010004426,Tesco,Tesco,Feltham Dukes Green Superstore,Dukes Green Avenue,Feltham,London,North Feltham,TW140LH,-0.41497,51.4593,510215.0,174561.0,1,
1010004428,Tesco,Tesco,Greenford Hoover Building Superstore,Old Hoover Building,Weston Avenue,London,Perivale,UB68DW,-0.318762,51.5338,516708.0,183002.0,1,
1010004429,Tesco,Tesco,Yiewsley Superstore,Trout Road,West Drayton,London,Yiewsley,UB77XL,-0.477311,51.5156,505753.92,180732.31,1,
1010004430,Tesco,Tesco,Kensington Superstore,West Cromwell Road,Kensington,London,Earls Court,W148PB,-0.201913,51.4928,524924.0,178639.0,1,
1010004431,Tesco,Tesco,Dean Street Metro,Dean Street,Westminster,London,Soho,W1D3RF,-0.133469,51.5156,529610.7,181282.83,1,
1010004432,Tesco,Tesco,Hammersmith Superstore,180 Shepherds Bush Road,Hammersmith,London,Brook Green,W67NL,-0.224114,51.4977,523369.93,179135.93,1,
1010004606,Tesco,Tesco Express,Bromley High Street Express,3-5 High Street,Bromley,London,Bromley,BR11LF,0.017369,51.4004,540428.72,168756.04,1,
1010004607,Tesco,Tesco Express,Downham Bromley Road Express,480-486 Bromley Road,Downham,London,Downham,BR14PB,-0.003785,51.4237,538886.94,171301.55,1,
1010004608,Tesco,Tesco Express,Beckenham Express,408-424 Croydon Road,,London,Beckenham,BR34EP,-0.032783,51.4067,536921.6,169361.23,1,
1010004747,Tesco,Tesco Express,Croydon George Street Express,30-34 George Street,Croydon,London,Croydon,CR01LA,-0.098666,51.3737,532434.83,165572.18,1,
1010004748,Tesco,Tesco Express,Croydon Whitehorse Road Express,111 Whitehorse Road,,London,Selhurst,CR02JJ,-0.096944,51.3866,532517.37,167012.9,1,
1010004749,Tesco,Tesco Express,Croydon London Road Express,369-373 London Road,Croydon,London,Broad Green,CR03PB,-0.110492,51.3857,531577.32,166887.5,1,
1010004750,Tesco,Tesco Express,Shirley Express,10-14 Bywood Avenue,Shirley,London,Monks Orchard,CR07RA,-0.052282,51.3885,535619.24,167303.57,1,
1010004751,Tesco,Tesco Express,Croydon Leon House Express,Leon House,,London,Croydon,CR09XT,-0.099009,51.3693,532423.83,165075.91,1,
1010004752,Tesco,Tesco Express,Croydon South End Express,South End,Croydon,London,South Croydon,CR26EA,-0.098151,51.3635,532500.27,164432.71,1,
1010004753,Tesco,Tesco Express,Mitcham Streatham Road Express,189-191 Streatham Road,Mitcham,London,Mitcham,CR42AJ,-0.152597,51.4164,528561.91,170219.38,1,
1010004754,Tesco,Tesco Express,Mitcham London Road Express,286 London Road,Mitcham,London,Mitcham,CR43NB,-0.164955,51.4047,527735.0,168903.0,1,
1010004755,Tesco,Tesco Express,Coulsdon Express,2-4 Chipstead Valley Road,Coulsdon,London,Coulsdon,CR52RA,-0.138534,51.3211,529808.74,159647.44,1,
1010004756,Tesco,Tesco Express,Thornton Heath London Road Express,1076 London Road,,London,Norbury,CR77ND,-0.117936,51.4018,531013.64,168656.66,1,
1010004757,Tesco,Tesco Express,Croydon Saffron Square Express,Saffron Square,Wellsley Road,London,Croydon,CR92BY,-0.099363,51.3796,532369.38,166225.79,1,
1010004795,Tesco,Tesco Express,Sidcup Longlands Express,4-6 Station Parade,,London,Lamorbey,DA157DB,0.103136,51.4332,546289.65,172566.19,1,
1010004796,Tesco,Tesco Express,Bexley Blackfen Road Express,10-11 Blackfen Road,Sidcup,London,Blackfen,DA159LU,0.104119,51.4502,546303.7,174457.58,1,
1010004798,Tesco,Tesco Express,Welling Upper Wickham Express,172 Upper Wickham Lane,,London,Welling,DA163DX,0.110085,51.4681,546660.65,176466.31,1,
1010004799,Tesco,Tesco Express,Welling Bellegrove Express,124 Bellegrove Road,,London,Welling,DA163QR,0.100297,51.4638,545994.67,175966.63,1,
1010004801,Tesco,Tesco Express,Northumberland Express,204-210 Bexley Road,Northumberland Heath,London,Northumberland Heath,DA83HD,0.162407,51.4742,550274.38,177252.95,1,
1010004802,Tesco,Tesco Express,Erith Express,Northend Road,Erith,London,North End,DA83PL,0.181576,51.4733,551608.68,177184.85,1,
1010004849,Tesco,Tesco Express,Lea Bridge Road Express,453 Lea Bridge Road,Briton Ferry,London,Walthamstow,E107EA,-0.021252,51.5719,537226.81,187756.36,1,
1010004850,Tesco,Tesco Express,Leyton High Road Express,401 High Road,Leyton,London,Leyton,E105NA,-0.010586,51.5618,537996.48,186654.51,1,
1010004851,Tesco,Tesco Express,Wanstead Express,65-67 High Street,Wanstead,London,Wanstead,E112AE,0.026081,51.5785,540486.66,188571.75,1,
1010004852,Tesco,Tesco Express,High Road Leytonstone Express,567-569 High Road,Leytonstone,London,Leytonstone,E114PB,0.008063,51.5608,539292.29,186570.27,1,
1010004853,Tesco,Tesco Express,Whitechapel Express,45 Whitechapel Road,Whitechapel,London,Whitechapel,E11DU,-0.068672,51.5168,534102.82,181534.9,1,
1010004854,Tesco,Tesco Express,Romford Manor Park Express,849-853 Romford Road,Manor Park,London,Manor Park,E125JY,0.054603,51.5533,542541.28,185832.31,1,
1010004855,Tesco,Tesco Express,London Commercial Road Express,226-228 Commercial Road,Whitechapel,London,Shadwell,E12BT,-0.059007,51.5144,534780.39,181288.93,1,
1010004856,Tesco,Tesco Express,Green Gate Barking Road Express,523 Barking Road,Plaistow,London,Plaistow,E139EZ,0.029219,51.5263,540865.0,182776.67,1,
1010004857,Tesco,Tesco Express,Frances Wharf Express,303-305 Burdett Road,Frances Wharf,London,Bow Common,E147BY,-0.02804,51.5145,536928.6,181359.31,1,
1010004858,Tesco,Tesco Express,Limehouse Express,657 Commercial Road,Limehouse,London,Limehouse,E147LW,-0.037956,51.5128,536245.71,181150.33,1,
1010004859,Tesco,Tesco Express,Marsh Wall Express,Landmark Tower,Westferry Road,London,Canary Wharf,E149AB,-0.025578,51.5019,537137.34,179957.38,1,
1010004860,Tesco,Tesco Express,Isle of Dogs Express,41 Millharbour,Isle of Dogs,London,Millwall,E149NA,-0.018624,51.4977,537632.48,179509.34,1,
1010004861,Tesco,Tesco Express,Baltimore Express,Westward Parade,Isle of Dogs,London,Cubitt Town,E149RB,-0.015517,51.4963,537852.5,179353.7,1,
1010004862,Tesco,Tesco Express,Poplar High Street Express,"Unit 1, 262 Poplar Business Park",Poplar High Street,London,Poplar,E149RL,-0.009617,51.5086,538224.81,180731.91,1,
1010004863,Tesco,Tesco Express,South Plaza Isle Of Dogs Express,South Quay Plaza,Isle Of Dogs,London,Canary Wharf,E149SH,-0.017342,51.5004,537713.29,179812.12,1,
1010004864,Tesco,Tesco Express,Mile End Road Lond Express,83-89 Mile End Road,Mile End,London,Stepney,E14UJ,-0.051958,51.521,535250.04,182032.17,1,
1010004865,Tesco,Tesco Express,Leytonstone Road Express,99-105 Leytonstone Road,Leytonstone,London,Stratford,E151JA,0.005308,51.5479,539140.47,185138.15,1,
1010004866,Tesco,Tesco Express,Stratford High Street Express,150 High Street,Stratford,London,Stratford,E152NE,-0.006245,51.5352,538378.13,183697.75,1,
1010004867,Tesco,Tesco Express,Stratford Express,120 Romford Road,Stratford,London,Stratford,E154EH,0.011864,51.5432,539609.65,184619.19,1,
1010004868,Tesco,Tesco Express,London Royal Victoria Dock Express,"Unit B, The Oxygen",Canning Town,London,Custom House,E161BL,0.019235,51.5083,540227.72,180756.18,1,
1010004869,Tesco,Tesco Express,Shoreditch Express,179 Shoreditch High Street,Shoreditch,London,Shoreditch,E16HP,-0.077561,51.5244,533463.79,182368.77,1,
1010004870,Tesco,Tesco Express,Shoreditch Commercial Street Express,116-118 Commercial Street,Spitalfields,London,Spitalfields,E16NF,-0.074377,51.5205,533696.21,181936.25,1,
1010004871,Tesco,Tesco Express,Wood Street Express,12-20 Wood Street,Walthamstow,London,Upper Walthamstow,E173HT,-0.004998,51.5912,538294.75,189927.74,1,
1010004872,Tesco,Tesco Express,Walthamstow Forest Road Express,617b Forest Road,Walthamstow,London,Walthamstow,E174NE,-0.016554,51.5901,537497.46,189788.49,1,
1010004873,Tesco,Tesco Express,Walthamstow Forest Express,82-84 Forest Road,Walthamstow,London,Higham Hill,E176JR,-0.037013,51.5872,536088.96,189428.0,1,
